"","dia_ocu","mes_ocu","año_ocu","dia_sem_ocu","hora_ocu","depto_ocu","tipo_veh","color_veh","causa_acc","num_hecho","zona_ocu","modelo_veh","marca_veh","mupio_ocu","g_hora","g_modelo_veh","g_hora_5","areag_ocu","sexo_pil","edad_pil","mayor_menor","estado_pil","corre_base","edad_quinquenales","g_edad"
"35780",24,12,2015,4,23,1,4,3,5,6796,18,9999,2,101,4,6,3,1,1,20,1,9,NA,5,3
"35781",24,12,2015,4,23,1,4,5,5,6797,13,2016,99,101,4,5,3,1,1,23,1,9,NA,5,3
"35782",24,12,2016,6,1,1,1,3,2,5080,6,2017,41,101,1,5,1,1,NA,NA,NA,NA,NA,NA,NA
"35783",24,12,2016,6,1,17,1,99,5,7907,99,9999,999,1710,1,6,1,2,NA,NA,NA,NA,NA,NA,NA
"35784",24,12,2016,6,1,22,3,9,3,5085,99,9999,69,2212,1,6,1,2,NA,NA,NA,NA,NA,NA,NA
"35785",24,12,2016,6,4,10,4,3,4,5091,99,2017,6,1004,1,5,1,2,NA,NA,NA,NA,NA,NA,NA
"35786",24,12,2016,6,5,6,1,99,5,7900,99,9999,999,601,1,6,1,2,NA,NA,NA,NA,NA,NA,NA
"35787",24,12,2016,6,5,6,1,99,5,7901,99,9999,999,614,1,6,1,2,NA,NA,NA,NA,NA,NA,NA
"35788",24,12,2016,6,9,1,5,2,1,5083,99,9999,999,111,2,6,1,2,NA,NA,NA,NA,NA,NA,NA
"35789",24,12,2016,6,9,15,12,8,4,5096,99,9999,28,1501,2,6,1,2,NA,NA,NA,NA,NA,NA,NA
"35790",24,12,2016,6,10,4,1,99,5,7909,99,9999,999,415,2,6,1,2,NA,NA,NA,NA,NA,NA,NA
"35791",24,12,2016,6,10,5,3,5,1,5088,99,2000,56,511,2,4,1,2,NA,NA,NA,NA,NA,NA,NA
"35792",24,12,2016,6,11,3,4,5,1,5099,99,9999,27,314,2,6,1,2,NA,NA,NA,NA,NA,NA,NA
"35793",24,12,2016,6,11,12,3,8,1,5093,99,9999,69,1217,2,6,1,2,NA,NA,NA,NA,NA,NA,NA
"35794",24,12,2016,6,11,18,4,99,4,5097,99,9999,999,1804,2,6,1,2,NA,NA,NA,NA,NA,NA,NA
"35795",24,12,2016,6,12,1,1,2,1,5078,9,2008,10,101,3,4,2,1,NA,NA,NA,NA,NA,NA,NA
"35796",24,12,2016,6,14,4,1,99,5,7910,99,9999,999,406,3,6,2,2,NA,NA,NA,NA,NA,NA,NA
"35797",24,12,2016,6,15,13,5,2,1,5095,99,9999,9,1308,3,6,2,2,NA,NA,NA,NA,NA,NA,NA
"35798",24,12,2016,6,15,22,11,6,1,5086,99,2008,69,2212,3,4,2,2,NA,NA,NA,NA,NA,NA,NA
"35799",24,12,2016,6,17,1,1,99,5,7899,99,9999,999,112,3,6,2,1,NA,NA,NA,NA,NA,NA,NA
"35800",24,12,2016,6,17,4,4,1,1,5098,99,9999,67,406,3,6,2,2,NA,NA,NA,NA,NA,NA,NA
"35801",24,12,2016,6,17,9,1,99,1,5092,99,9999,999,901,3,6,2,1,NA,NA,NA,NA,NA,NA,NA
"35802",24,12,2016,6,17,12,2,2,3,5094,99,9999,999,1211,3,6,2,2,NA,NA,NA,NA,NA,NA,NA
"35803",24,12,2016,6,17,16,1,2,5,7905,99,9999,69,1601,3,6,2,2,NA,NA,NA,NA,NA,NA,NA
"35804",24,12,2016,6,18,13,1,99,5,7903,99,9999,999,1315,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"35805",24,12,2016,6,18,19,1,99,5,7906,99,9999,999,1901,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"35806",24,12,2016,6,19,1,2,99,1,5084,99,9999,999,109,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"35807",24,12,2016,6,19,1,3,10,1,5079,1,2012,52,101,4,5,3,1,NA,NA,NA,NA,NA,NA,NA
"35808",24,12,2016,6,19,3,1,99,5,7911,99,9999,999,313,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"35809",24,12,2016,6,19,13,1,99,5,7904,99,9999,999,1301,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"35810",24,12,2016,6,20,1,4,3,5,7898,99,9999,76,111,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"35811",24,12,2016,6,20,1,4,5,1,5081,99,9999,6,104,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"35812",24,12,2016,6,21,1,4,5,1,5082,11,9999,6,101,4,6,3,1,NA,NA,NA,NA,NA,NA,NA
"35813",24,12,2016,6,21,5,4,4,1,5089,99,9999,32,501,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"35814",24,12,2016,6,21,22,4,99,2,5087,99,9999,999,2214,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"35815",24,12,2016,6,22,6,4,99,2,5090,99,9999,27,604,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"35816",24,12,2016,6,22,10,1,99,5,7902,99,9999,999,1006,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"35817",24,12,2016,6,22,14,1,99,5,7908,99,9999,999,1401,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"35818",24,12,2017,7,1,1,99,99,5,5818,99,9999,999,108,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"35819",24,12,2017,7,1,21,4,99,2,5360,99,9999,999,2102,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"35820",24,12,2017,7,6,4,2,99,5,5832,99,9999,999,401,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"35821",24,12,2017,7,8,16,3,9,3,5366,99,9999,69,1613,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"35822",24,12,2017,7,9,1,4,1,5,5821,7,2017,67,101,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"35823",24,12,2017,7,9,15,9,4,1,5367,99,2017,69,1507,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"35824",24,12,2017,7,10,1,1,4,5,5817,3,2012,48,101,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"35825",24,12,2017,7,10,5,2,2,5,5824,99,9999,41,502,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"35826",24,12,2017,7,10,10,3,8,3,5363,99,1991,69,1014,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"35827",24,12,2017,7,11,4,4,5,5,5831,99,9999,64,415,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"35828",24,12,2017,7,13,3,1,6,5,5833,99,1994,27,301,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"35829",24,12,2017,7,13,6,1,99,4,5362,99,9999,999,614,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"35830",24,12,2017,7,15,1,1,3,5,5822,99,2005,27,109,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"35831",24,12,2017,7,15,6,3,1,5,5827,99,9999,999,601,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"35832",24,12,2017,7,15,19,2,10,1,5361,99,2002,999,1911,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"35833",24,12,2017,7,16,2,3,5,3,5368,99,1995,31,205,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"35834",24,12,2017,7,17,1,2,4,1,5358,99,9999,48,117,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"35835",24,12,2017,7,17,18,1,11,1,5369,99,1999,69,1801,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"35836",24,12,2017,7,18,4,1,3,3,5371,99,9999,10,413,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35837",24,12,2017,7,18,13,3,99,3,5365,99,9999,999,1301,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35838",24,12,2017,7,18,22,3,99,1,5359,99,9999,999,2217,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35839",24,12,2017,7,19,14,4,1,5,5829,99,9999,32,1409,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35840",24,12,2017,7,19,14,4,1,5,5830,99,9999,32,1409,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35841",24,12,2017,7,20,1,1,99,5,5820,99,9999,999,106,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35842",24,12,2017,7,20,1,4,9,4,5357,99,9999,98,108,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35843",24,12,2017,7,20,1,7,99,5,5823,99,9999,999,113,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35844",24,12,2017,7,20,3,7,7,1,5372,99,9999,30,312,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35845",24,12,2017,7,21,17,4,99,5,5828,99,9999,999,1702,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35846",24,12,2017,7,22,17,4,2,2,5370,99,9999,27,1712,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35847",24,12,2017,7,23,1,99,99,5,5819,99,9999,999,106,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35848",24,12,2017,7,23,5,1,99,5,5825,99,9999,999,513,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35849",24,12,2017,7,23,6,1,99,5,5826,99,9999,999,611,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35850",24,12,2017,7,23,9,1,1,1,5364,99,9999,69,924,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35851",25,1,2009,7,0,1,1,11,2,252,NA,9999,NA,NA,1,6,NA,2,1,18,1,9,NA,NA,2
"35852",25,1,2009,7,1,13,1,6,2,260,NA,2002,NA,NA,1,4,NA,1,1,27,1,2,NA,NA,4
"35853",25,1,2009,7,2,13,3,99,2,261,NA,2002,NA,NA,1,4,NA,2,1,32,1,1,NA,NA,5
"35854",25,1,2009,7,3,1,3,8,2,254,NA,1985,NA,NA,1,2,NA,1,1,25,1,2,NA,NA,4
"35855",25,1,2009,7,4,1,3,5,2,253,NA,2007,NA,NA,1,4,NA,1,1,42,1,1,NA,NA,7
"35856",25,1,2009,7,4,1,3,99,2,268,NA,9999,NA,NA,1,6,NA,1,1,999,1,1,NA,NA,16
"35857",25,1,2009,7,8,5,1,2,3,258,NA,1999,NA,NA,2,3,NA,2,1,23,1,1,NA,NA,3
"35858",25,1,2009,7,8,9,1,99,1,259,NA,9999,NA,NA,2,6,NA,1,1,29,1,1,NA,NA,4
"35859",25,1,2009,7,14,13,5,2,3,262,NA,9999,NA,NA,3,6,NA,2,1,33,1,1,NA,NA,5
"35860",25,1,2009,7,14,15,3,4,2,263,NA,1991,NA,NA,3,3,NA,2,1,45,1,1,NA,NA,8
"35861",25,1,2009,7,17,18,6,2,1,264,NA,9999,NA,NA,3,6,NA,2,9,999,99,9,NA,NA,16
"35862",25,1,2009,7,19,21,9,99,3,255,NA,2007,NA,NA,4,4,NA,2,1,28,1,1,NA,NA,4
"35863",25,1,2009,7,20,1,2,1,1,267,NA,2001,NA,NA,4,4,NA,1,1,20,1,1,NA,NA,3
"35864",25,1,2009,7,20,20,2,99,1,256,NA,9999,NA,NA,4,6,NA,2,9,999,99,9,NA,NA,16
"35865",25,1,2009,7,21,5,11,1,1,257,NA,1979,NA,NA,4,1,NA,2,1,31,1,2,NA,NA,5
"35866",25,1,2009,7,22,1,3,99,2,265,NA,9999,NA,NA,4,6,NA,1,1,31,1,2,NA,NA,5
"35867",25,1,2009,7,22,1,10,2,2,266,NA,9999,NA,NA,4,6,NA,1,1,999,1,1,NA,NA,16
"35868",25,1,2010,1,0,19,7,3,1,NA,99,9999,NA,NA,1,6,NA,2,9,999,9,9,NA,NA,16
"35869",25,1,2010,1,2,14,4,99,4,NA,99,9999,NA,NA,1,6,NA,2,1,24,1,9,NA,NA,3
"35870",25,1,2010,1,13,1,4,5,1,NA,10,9999,NA,NA,3,6,NA,1,1,20,1,9,NA,NA,3
"35871",25,1,2010,1,17,1,2,1,1,NA,99,9999,NA,NA,3,6,NA,2,2,23,1,9,NA,NA,3
"35872",25,1,2011,2,9,14,1,99,1,201,99,9999,43,NA,2,6,NA,1,1,47,1,1,NA,NA,8
"35873",25,1,2011,2,14,6,3,4,1,197,99,1993,43,NA,3,3,NA,2,1,19,1,2,NA,NA,2
"35874",25,1,2011,2,15,1,1,2,1,196,16,9999,43,NA,3,6,NA,2,1,53,1,9,NA,NA,9
"35875",25,1,2011,2,16,5,3,5,1,198,99,2000,43,NA,3,4,NA,1,1,36,1,9,NA,NA,6
"35876",25,1,2011,2,18,18,2,2,1,200,99,9999,99,NA,4,6,NA,1,1,25,1,1,NA,NA,4
"35877",25,1,2011,2,20,12,9,1,1,202,99,2008,43,NA,4,4,NA,1,1,31,1,1,NA,NA,5
"35878",25,1,2011,2,20,15,1,6,1,199,99,9999,21,NA,4,6,NA,1,1,32,1,2,NA,NA,5
"35879",25,1,2012,3,8,1,2,2,1,198,5,9999,NA,101,2,6,NA,1,2,33,1,1,NA,NA,5
"35880",25,1,2012,3,11,16,3,1,3,199,99,9999,NA,1601,2,6,NA,2,1,28,1,9,NA,NA,4
"35881",25,1,2012,3,13,17,3,6,1,200,99,9999,NA,1701,3,6,NA,2,1,64,1,1,NA,NA,11
"35882",25,1,2013,5,0,1,4,5,3,210,7,9999,21,101,1,6,NA,1,1,33,1,1,NA,NA,5
"35883",25,1,2013,5,6,5,2,4,2,214,99,2002,13,511,2,4,NA,2,1,25,1,1,NA,NA,4
"35884",25,1,2013,5,8,1,4,9,1,211,99,2007,99,117,2,4,NA,1,1,37,1,1,NA,NA,6
"35885",25,1,2013,5,9,1,4,1,5,3939,1,2003,99,101,2,4,NA,1,1,17,2,9,NA,NA,2
"35886",25,1,2013,5,12,9,14,1,1,218,99,9999,2,921,3,6,NA,2,1,42,1,2,NA,NA,7
"35887",25,1,2013,5,14,9,1,2,2,219,1,2005,20,901,3,4,NA,1,1,44,1,1,NA,NA,7
"35888",25,1,2013,5,14,15,1,99,5,3943,99,9999,99,1507,3,6,NA,2,9,999,9,9,NA,NA,16
"35889",25,1,2013,5,16,16,3,3,5,3942,99,9999,99,1607,3,6,NA,2,9,999,9,9,NA,NA,16
"35890",25,1,2013,5,18,1,1,99,5,3940,8,9999,99,101,4,6,NA,1,9,999,9,9,NA,NA,16
"35891",25,1,2013,5,18,2,4,99,5,3944,99,9999,99,201,4,6,NA,2,9,999,9,9,NA,NA,16
"35892",25,1,2013,5,18,8,12,1,3,220,99,1992,22,801,4,3,NA,2,9,999,9,9,NA,NA,16
"35893",25,1,2013,5,19,19,4,99,3,213,99,9999,99,1905,4,6,NA,2,1,27,1,1,NA,NA,4
"35894",25,1,2013,5,19,20,4,99,1,212,99,9999,42,2001,4,6,NA,2,1,17,2,1,NA,NA,2
"35895",25,1,2013,5,20,9,4,2,1,216,99,2013,14,920,4,5,NA,2,1,22,1,1,NA,NA,3
"35896",25,1,2013,5,20,22,1,99,5,3941,99,9999,99,2204,4,6,NA,2,9,999,9,9,NA,NA,16
"35897",25,1,2013,5,23,9,1,4,1,217,1,2012,44,901,4,5,NA,1,1,20,1,2,NA,NA,3
"35898",25,1,2013,5,23,11,4,5,2,215,99,2004,21,1102,4,4,NA,2,1,28,1,1,NA,NA,4
"35899",25,1,2014,6,1,6,2,3,5,3524,99,9999,99,601,1,6,NA,2,1,34,1,9,149,NA,5
"35900",25,1,2014,6,14,7,14,1,1,192,99,9999,99,710,3,6,NA,2,1,25,1,2,192,NA,4
"35901",25,1,2014,6,15,4,1,99,5,3525,99,9999,99,406,3,6,NA,2,1,32,1,9,150,NA,5
"35902",25,1,2014,6,17,19,5,6,1,195,99,9999,33,1901,3,6,NA,2,1,32,1,2,195,NA,5
"35903",25,1,2014,6,19,5,99,99,5,3527,99,9999,99,501,4,6,NA,2,1,999,1,9,152,NA,16
"35904",25,1,2014,6,19,19,3,4,5,3523,99,2011,23,1901,4,5,NA,2,1,26,1,9,148,NA,4
"35905",25,1,2014,6,20,1,1,5,5,3522,5,2002,34,108,4,4,NA,1,1,18,1,9,147,NA,2
"35906",25,1,2014,6,20,1,99,99,5,3521,1,9999,99,101,4,6,NA,1,1,999,1,9,146,NA,16
"35907",25,1,2014,6,20,4,99,99,5,3528,99,9999,99,401,4,6,NA,2,1,999,1,9,153,NA,16
"35908",25,1,2014,6,20,11,1,14,1,196,99,9999,99,1101,4,6,NA,2,1,44,1,2,196,NA,7
"35909",25,1,2014,6,22,1,1,6,1,194,15,1992,44,101,4,3,NA,1,1,26,1,2,194,NA,4
"35910",25,1,2014,6,22,1,5,2,1,193,9,2008,99,101,4,4,NA,1,1,26,1,2,193,NA,4
"35911",25,1,2014,6,22,3,2,11,5,3526,99,1998,44,301,4,3,NA,2,1,36,1,9,151,NA,6
"35912",25,1,2014,6,23,18,3,99,1,191,99,2000,99,1801,4,4,NA,2,2,30,1,2,191,NA,5
"35913",25,1,2015,7,1,11,6,2,1,247,99,9999,15,1102,1,6,1,2,1,999,9,1,NA,18,16
"35914",25,1,2015,7,2,1,1,99,1,240,99,9999,99,103,1,6,1,2,1,999,9,9,NA,18,16
"35915",25,1,2015,7,2,1,4,5,2,242,5,9999,2,115,1,6,1,1,1,22,1,1,NA,5,3
"35916",25,1,2015,7,4,1,1,99,2,241,10,9999,46,101,1,6,1,1,1,25,1,1,NA,6,4
"35917",25,1,2015,7,5,1,1,4,1,238,1,1991,44,101,1,3,1,1,1,33,1,2,NA,7,5
"35918",25,1,2015,7,5,1,4,1,1,239,99,9999,99,103,1,6,1,2,1,33,1,1,NA,7,5
"35919",25,1,2015,7,8,7,1,99,5,4434,99,9999,99,702,2,6,1,2,9,999,9,9,NA,18,16
"35920",25,1,2015,7,10,5,7,3,5,4431,99,1983,13,502,2,2,1,2,1,57,1,1,NA,12,10
"35921",25,1,2015,7,14,17,4,99,1,249,99,9999,99,1701,3,6,2,2,2,999,9,1,NA,18,16
"35922",25,1,2015,7,15,6,4,99,2,245,99,9999,99,610,3,6,2,2,1,18,1,1,NA,4,2
"35923",25,1,2015,7,15,16,1,5,5,4432,99,9999,5,1601,3,6,2,2,1,68,1,1,NA,14,12
"35924",25,1,2015,7,18,5,9,2,1,244,99,2004,32,502,4,4,3,2,1,66,1,1,NA,14,12
"35925",25,1,2015,7,19,15,3,3,1,248,99,2000,13,1501,4,4,3,2,1,999,9,1,NA,18,16
"35926",25,1,2015,7,20,16,1,99,5,4433,4,9999,99,1601,4,6,3,1,9,999,9,9,NA,18,16
"35927",25,1,2015,7,20,22,3,4,3,243,99,2003,99,2205,4,4,3,2,1,36,1,2,NA,8,6
"35928",25,1,2015,7,21,3,5,99,5,4435,99,9999,99,307,4,6,3,2,9,999,9,9,NA,18,16
"35929",25,1,2015,7,23,11,1,9,2,246,99,2008,32,1102,4,4,3,2,1,28,1,2,NA,6,4
"35930",25,1,2016,1,7,11,2,99,1,321,99,9999,999,1101,2,6,1,2,NA,NA,NA,NA,NA,NA,NA
"35931",25,1,2016,1,8,1,12,99,5,5380,7,9999,999,101,2,6,1,1,NA,NA,NA,NA,NA,NA,NA
"35932",25,1,2016,1,8,1,99,99,5,5377,4,9999,999,101,2,6,1,1,NA,NA,NA,NA,NA,NA,NA
"35933",25,1,2016,1,9,3,1,4,1,327,99,9999,28,306,2,6,1,2,NA,NA,NA,NA,NA,NA,NA
"35934",25,1,2016,1,9,11,3,99,1,322,99,9999,999,1101,2,6,1,2,NA,NA,NA,NA,NA,NA,NA
"35935",25,1,2016,1,9,14,3,3,3,326,99,9999,999,1401,2,6,1,2,NA,NA,NA,NA,NA,NA,NA
"35936",25,1,2016,1,10,1,1,11,5,5379,7,2002,48,101,2,4,1,1,NA,NA,NA,NA,NA,NA,NA
"35937",25,1,2016,1,10,1,6,2,2,317,18,1994,19,101,2,3,1,1,NA,NA,NA,NA,NA,NA,NA
"35938",25,1,2016,1,11,5,4,1,5,5381,99,2011,77,511,2,5,1,2,NA,NA,NA,NA,NA,NA,NA
"35939",25,1,2016,1,11,20,1,4,1,320,99,2002,52,2011,2,4,1,2,NA,NA,NA,NA,NA,NA,NA
"35940",25,1,2016,1,14,1,12,8,5,5378,18,9999,999,101,3,6,2,1,NA,NA,NA,NA,NA,NA,NA
"35941",25,1,2016,1,14,17,4,1,1,325,99,9999,6,1701,3,6,2,1,NA,NA,NA,NA,NA,NA,NA
"35942",25,1,2016,1,15,1,1,99,1,318,18,9999,999,101,3,6,2,1,NA,NA,NA,NA,NA,NA,NA
"35943",25,1,2016,1,15,9,1,99,5,5383,99,2012,56,902,3,5,2,2,NA,NA,NA,NA,NA,NA,NA
"35944",25,1,2016,1,17,9,1,4,1,323,99,2002,69,901,3,4,2,1,NA,NA,NA,NA,NA,NA,NA
"35945",25,1,2016,1,17,21,5,3,1,319,99,9999,999,2101,3,6,2,2,NA,NA,NA,NA,NA,NA,NA
"35946",25,1,2016,1,18,15,4,5,1,324,99,9999,27,1507,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"35947",25,1,2016,1,20,2,4,1,5,5384,99,2009,6,205,4,4,3,1,NA,NA,NA,NA,NA,NA,NA
"35948",25,1,2016,1,20,10,3,2,5,5382,99,9999,17,1015,4,6,3,2,NA,NA,NA,NA,NA,NA,NA
"35949",25,1,2016,1,21,1,4,99,5,5376,3,9999,999,101,4,6,3,1,NA,NA,NA,NA,NA,NA,NA
"35950",25,1,2017,3,5,1,99,10,5,725,99,9999,999,117,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"35951",25,1,2017,3,8,17,3,2,1,251,99,9999,31,1707,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"35952",25,1,2017,3,9,5,3,11,1,248,99,2000,69,501,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"35953",25,1,2017,3,16,16,2,15,5,727,99,9999,69,1601,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA
"35954",25,1,2017,3,18,16,2,5,1,249,99,9999,69,1615,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35955",25,1,2017,3,21,1,2,10,5,724,99,9999,999,106,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35956",25,1,2017,3,21,2,5,1,1,250,99,9999,999,202,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35957",25,1,2017,3,21,17,4,3,1,252,99,9999,69,1713,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35958",25,1,2017,3,23,22,99,10,5,726,99,9999,999,2208,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"35959",25,2,2009,3,0,20,4,99,1,626,NA,9999,NA,NA,1,6,NA,2,1,30,1,9,NA,NA,5
"35960",25,2,2009,3,7,8,3,99,1,624,NA,1986,NA,NA,2,2,NA,2,1,54,1,9,NA,NA,9
"35961",25,2,2009,3,7,10,1,4,1,630,NA,2008,NA,NA,2,4,NA,2,1,37,1,9,NA,NA,6
"35962",25,2,2009,3,7,21,3,6,1,625,NA,1991,NA,NA,2,3,NA,1,1,36,1,9,NA,NA,6
"35963",25,2,2009,3,10,1,4,1,1,623,NA,2006,NA,NA,2,4,NA,1,1,24,1,9,NA,NA,3
"35964",25,2,2009,3,13,10,4,99,1,627,NA,9999,NA,NA,3,6,NA,2,1,35,1,9,NA,NA,6
"35965",25,2,2009,3,15,6,1,4,1,629,NA,1983,NA,NA,3,2,NA,2,1,26,1,2,NA,NA,4
"35966",25,2,2009,3,19,6,4,99,1,628,NA,9999,NA,NA,4,6,NA,2,1,35,1,9,NA,NA,6
"35967",25,2,2010,4,0,14,1,4,1,NA,3,2000,NA,NA,1,4,NA,1,2,16,2,1,NA,NA,2
"35968",25,2,2010,4,12,17,14,99,1,NA,99,9999,NA,NA,3,6,NA,1,9,999,9,9,NA,NA,16
"35969",25,2,2010,4,14,12,4,3,1,NA,2,2009,NA,NA,3,4,NA,1,1,23,1,9,NA,NA,3
"35970",25,2,2010,4,16,4,3,5,4,NA,99,9999,NA,NA,3,6,NA,2,9,999,9,9,NA,NA,16
"35971",25,2,2010,4,16,20,3,99,3,NA,99,9999,NA,NA,3,6,NA,2,9,999,9,9,NA,NA,16
"35972",25,2,2010,4,17,5,1,10,1,NA,99,9999,NA,NA,3,6,NA,2,9,999,9,9,NA,NA,16
"35973",25,2,2010,4,19,18,4,99,1,NA,99,9999,NA,NA,4,6,NA,2,2,22,1,9,NA,NA,3
"35974",25,2,2010,4,20,16,9,1,1,NA,99,2006,NA,NA,4,4,NA,2,1,29,1,1,NA,NA,4
"35975",25,2,2010,4,21,6,3,9,3,NA,99,1993,NA,NA,4,3,NA,2,1,24,1,2,NA,NA,3
"35976",25,2,2010,4,22,5,3,3,3,NA,99,1991,NA,NA,4,3,NA,2,1,30,1,9,NA,NA,5
"35977",25,2,2011,5,0,21,1,1,1,174,99,9999,43,NA,1,6,NA,1,1,39,1,2,NA,NA,6
"35978",25,2,2011,5,2,18,3,4,2,178,99,9999,16,NA,1,6,NA,1,1,41,1,9,NA,NA,7
"35979",25,2,2011,5,5,2,3,3,3,177,99,9999,43,NA,1,6,NA,1,1,28,1,9,NA,NA,4
"35980",25,2,2011,5,7,1,7,1,2,172,5,9999,32,NA,2,6,NA,2,9,999,9,9,NA,NA,16
"35981",25,2,2011,5,12,21,3,3,2,175,99,9999,16,NA,3,6,NA,1,1,53,1,9,NA,NA,9
"35982",25,2,2011,5,18,15,4,1,1,176,99,9999,21,NA,4,6,NA,1,1,22,1,9,NA,NA,3
"35983",25,2,2011,5,19,4,3,8,3,179,99,1989,43,NA,4,2,NA,1,1,65,1,9,NA,NA,12
"35984",25,2,2011,5,23,1,5,2,1,173,2,9999,19,NA,4,6,NA,2,1,67,1,9,NA,NA,12
"35985",25,2,2012,6,0,5,5,2,1,514,99,9999,NA,505,1,6,NA,2,9,999,9,9,NA,NA,16
"35986",25,2,2012,6,0,16,5,2,4,509,99,9999,NA,1607,1,6,NA,2,1,30,1,9,NA,NA,5
"35987",25,2,2012,6,4,1,1,11,1,498,1,9999,NA,101,1,6,NA,1,1,23,1,2,NA,NA,3
"35988",25,2,2012,6,4,5,1,99,1,513,99,9999,NA,511,1,6,NA,2,1,26,1,2,NA,NA,4
"35989",25,2,2012,6,7,1,12,7,1,500,8,9999,NA,101,2,6,NA,1,9,999,9,9,NA,NA,16
"35990",25,2,2012,6,11,22,1,8,1,504,99,9999,NA,2205,2,6,NA,2,1,42,1,9,NA,NA,7
"35991",25,2,2012,6,12,1,11,2,1,499,1,9999,NA,101,3,6,NA,1,1,33,1,1,NA,NA,5
"35992",25,2,2012,6,12,9,3,3,3,515,99,9999,NA,917,3,6,NA,2,9,999,9,9,NA,NA,16
"35993",25,2,2012,6,13,10,14,1,2,505,2,9999,NA,1001,3,6,NA,1,1,29,1,2,NA,NA,4
"35994",25,2,2012,6,15,1,3,5,1,501,4,9999,NA,108,3,6,NA,1,1,999,1,1,NA,NA,16
"35995",25,2,2012,6,15,13,3,9,3,508,99,9999,NA,1305,3,6,NA,2,9,999,9,9,NA,NA,16
"35996",25,2,2012,6,15,17,2,9,1,510,99,9999,NA,1701,3,6,NA,2,1,63,1,9,NA,NA,11
"35997",25,2,2012,6,16,1,1,2,1,502,6,9999,NA,101,3,6,NA,1,1,68,1,1,NA,NA,12
"35998",25,2,2012,6,17,9,3,1,1,506,7,9999,NA,901,3,6,NA,2,1,53,1,9,NA,NA,9
"35999",25,2,2012,6,17,18,1,99,1,512,99,9999,NA,1801,3,6,NA,2,1,33,1,9,NA,NA,5
"36000",25,2,2012,6,19,3,1,4,1,511,99,9999,NA,301,4,6,NA,2,2,41,1,9,NA,NA,7
"36001",25,2,2012,6,20,1,1,4,1,503,12,9999,NA,101,4,6,NA,1,1,41,1,9,NA,NA,7
